 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
53,60972,1,1,42,130,42,42,42,0,130,130,130,0,2820.967001,32.80194187,60972,0,60972,60972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.40097094,16.40097094,42,130,71.33333333,50.80682369,2581.333333,0,0,0,0,0,0,0,0,1,107,42,130,20,0,0,0,0,0,0,1,42,1,130,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
88,943,9,6,3108,3004,1539,0,345.3333333,676.7501385,1496,0,500.6666667,770.9865541,6481442.206,15906.68081,67.35714286,185.3867505,708,1,943,117.875,284.7602688,820,1,899,179.8,296.9456179,708,3,0,0,0,0,204,144,9544.008484,6362.672322,0,1539,382,677.177574,458569.4667,0,0,0,1,0,0,0,0,0,407.4666667,345.3333333,500.6666667,204,0,0,0,0,0,0,9,3108,6,3004,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
443,116356650,22,22,1000,30522,305,0,45.45454545,79.60002828,2920,0,1387.363636,1038.222774,270.9084526,0.378147704,2705968.605,12400000,58100000,3,116000000,5540792.857,17500000,58100000,3,116000000,5537257.857,17500000,58100000,48,0,0,0,0,452,452,0.189073852,0.189073852,0,2920,700.4888889,989.4770571,979064.8465,0,0,0,1,0,0,0,0,1,716.4090909,45.45454545,1387.363636,452,0,0,0,0,0,0,22,1000,22,30522,8192,1013,21,20,104172,37357.86546,130588,77756,58000000,84522.59488,58100000,58000000,BENIGN
53,179,2,2,64,96,32,32,32,0,48,48,48,0,893854.7486,22346.36872,59.66666667,19.34769581,82,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,64,64,11173.18436,11173.18436,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,5579823,3,1,0,0,0,0,0,0,0,0,0,0,0,0.716868618,1859941,3220742.43,5578934,128,5579823,2789911.5,3944273.445,5578934,889,0,0,0,0,0,0,0,0,0,104,40,0.537651463,0.179217154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
80,118177729,21,17,2059,1137,495,0,98.04761905,195.2066792,286,0,66.88235294,123.4391967,27.04401267,0.321549587,3193992.676,4583212.52,10000000,67,118000000,5907381.7,4821535.175,10000000,30325,118000000,7384216.938,4242822.061,10000000,378,0,0,0,0,432,484,0.177698456,0.143851131,0,495,81.94871795,163.9902033,26892.78677,0,0,0,1,0,0,0,0,0,84.10526316,98.04761905,66.88235294,432,0,0,0,0,0,0,21,2059,17,1137,8192,1047,20,20,204557.4167,423398.2559,1342364,27972,9641078.75,1233003.628,10000000,5726036,BENIGN
80,5991959,3,1,0,0,0,0,0,0,0,0,0,0,0,0.66756131,1997319.667,3458693.593,5991075,92,5991959,2995979.5,4235704.677,5991075,884,0,0,0,0,0,0,0,0,0,104,40,0.500670983,0.166890328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
443,117619127,21,27,1313,27297,417,0,62.52380952,126.608696,2796,0,1011,809.6594726,243.2427508,0.408096891,2502534.617,12000000,58900000,2,118000000,5880956.35,18000000,58900000,98,118000000,4522461.5,15900000,59000000,2,0,0,0,0,680,872,0.17854239,0.229554501,0,2796,583.877551,768.3786944,590405.818,0,0,0,1,0,0,0,0,1,596.0416667,62.52380952,1011,680,0,0,0,0,0,0,21,1313,27,27297,29200,126,7,32,150363,111458.4135,229176,71550,58600000,408258.7067,58900000,58400000,BENIGN
123,66094165,2,2,96,96,48,48,48,0,48,48,48,0,2.904946299,0.060519715,22000000,38000000,65900000,94097,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,64,0.030259857,0.030259857,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94164,0,94164,94164,65900000,0,65900000,65900000,BENIGN
80,5593959,3,1,0,0,0,0,0,0,0,0,0,0,0,0.715057082,1864653,3228891.732,5593056,102,5593959,2796979.5,3954249.308,5593056,903,0,0,0,0,0,0,0,0,0,104,40,0.536292812,0.178764271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
8612,20,13,0,234,0,18,18,18,0,0,0,0,0,11700000,650000,1.666666667,1.723280874,7,1,20,1.666666667,1.723280874,7,1,0,0,0,0,0,0,0,0,0,416,0,650000,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,19.38461538,18,0,416,0,0,0,0,0,0,13,234,0,0,-1,-1,12,32,0,0,0,0,0,0,0,0,BENIGN
53,106023721,2,2,95,359,48,47,47.5,0.707106781,251,108,179.5,101.1162697,4.282060615,0.037727406,35300000,61100000,106000000,46511,106000000,106000000,0,106000000,106000000,106000000,106000000,0,106000000,106000000,0,0,0,0,40,52,0.018863703,0.018863703,47,251,100.4,88.14930516,7770.3,0,0,0,0,0,0,0,0,1,125.5,47.5,179.5,40,0,0,0,0,0,0,2,95,2,359,-1,-1,1,20,46511,0,46511,46511,106000000,0,106000000,106000000,BENIGN
53,83483,2,2,78,206,39,39,39,0,103,103,103,0,3401.890205,47.91394655,27827.66667,48194.6024,83478,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,64,64,23.95697328,23.95697328,39,103,64.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,80.75,39,103,64,0,0,0,0,0,0,2,78,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,315,2,2,102,224,51,51,51,0,112,112,112,0,1034920.635,12698.4127,105,92.96773634,187,4,4,4,0,4,4,187,187,0,187,187,0,0,0,0,64,64,6349.206349,6349.206349,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,5229456,3,1,0,0,0,0,0,0,0,0,0,0,0,0.764897917,1743152,3018464.012,5228574,122,5229456,2614728,3696536.463,5228574,882,0,0,0,0,0,0,0,0,0,104,40,0.573673438,0.191224479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
80,103,1,1,0,0,0,0,0,0,0,0,0,0,0,19417.47573,103,0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9708.737864,9708.737864,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
49184,3,2,0,124,0,62,62,62,0,0,0,0,0,41300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,64,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,31936783,4,4,247,2130,235,0,61.75,115.5346268,2118,0,532.5,1057.003784,74.4282854,0.25049486,4562397.571,12000000,31900000,54,75280,25093.33333,21688.82407,38036,54,31900000,10600000,18400000,31900000,1006,0,0,0,0,92,92,0.12524743,0.12524743,0,2118,264.1111111,699.4194815,489187.6111,0,0,0,1,0,0,0,0,1,297.125,61.75,532.5,92,0,0,0,0,0,0,4,247,4,2130,8192,946,3,20,0,0,0,0,0,0,0,0,BENIGN
53,206,2,2,92,348,46,46,46,0,174,174,174,0,2135922.33,19417.47573,68.66666667,77.39724371,154,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,9708.737864,9708.737864,46,174,97.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,121.5,46,174,40,0,0,0,0,0,0,2,92,2,348,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,48615,2,2,94,268,47,47,47,0,134,134,134,0,7446.261442,82.27913196,16205,28062.68718,48609,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,41.13956598,41.13956598,47,134,81.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,102.25,47,134,64,0,0,0,0,0,0,2,94,2,268,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,11032443,9,11,1221,3935,661,0,135.6666667,230.7639487,1368,0,357.7272727,525.7031655,467.3488909,1.812835108,580654.8947,2250503.839,9858094,7,10400000,1304847.75,3456953.374,9858094,938,11000000,1099624,3095440.39,9894298,79,0,0,0,0,204,244,0.815775799,0.99705931,0,1368,245.5238095,418.1530365,174851.9619,0,0,0,1,0,0,0,0,1,257.8,135.6666667,357.7272727,204,0,0,0,0,0,0,9,1221,11,3935,8192,37,7,20,580688,0,580688,580688,9858094,0,9858094,9858094,BENIGN
49313,69,1,1,6,6,6,6,6,0,6,6,6,0,173913.0435,28985.50725,69,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14492.75362,14492.75362,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,288,253,0,20,0,0,0,0,0,0,0,0,BENIGN
53,48711,2,2,72,310,36,36,36,0,155,155,155,0,7842.171173,82.11697563,16237,28118.97888,48706,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,41.05848782,41.05848782,36,155,83.6,65.17898434,4248.3,0,0,0,0,0,0,0,0,1,104.5,36,155,64,0,0,0,0,0,0,2,72,2,310,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,30677,1,1,45,151,45,45,45,0,151,151,151,0,6389.151482,65.19542328,30677,0,30677,30677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.59771164,32.59771164,45,151,80.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,0,1,120.5,45,151,20,0,0,0,0,0,0,1,45,1,151,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30979,4,2,140,166,35,35,35,0,83,83,83,0,9877.659059,193.6795894,6195.8,9879.733534,22654,2,22660,7553.333333,13077.56095,22654,3,2,2,0,2,2,0,0,0,0,80,40,129.1197263,64.55986313,35,83,48.71428571,23.42160175,548.5714286,0,0,0,0,0,0,0,0,0,56.83333333,35,83,80,0,0,0,0,0,0,4,140,2,166,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
80,5116082,3,1,0,0,0,0,0,0,0,0,0,0,0,0.781848297,1705360.667,2953007.503,5115200,124,5116082,2558041,3616368.939,5115200,882,0,0,0,0,0,0,0,0,0,104,40,0.586386223,0.195462074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
80,5702075,3,1,0,0,0,0,0,0,0,0,0,0,0,0.701499016,1900691.667,3291301.272,5701159,144,5702075,2851037.5,4030680.48,5701159,916,0,0,0,0,0,0,0,0,0,104,40,0.526124262,0.175374754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
53,11323864,2,2,96,347,55,41,48,9.899494937,218,129,173.5,62.93250353,39.12092198,0.353236316,3774621.333,6455945.094,11200000,23990,11300000,11300000,0,11300000,11300000,11300000,11300000,0,11300000,11300000,0,0,0,0,52,52,0.176618158,0.176618158,41,218,99.6,74.65788639,5573.8,0,0,0,0,0,0,0,0,1,124.5,48,173.5,52,0,0,0,0,0,0,2,96,2,347,-1,-1,1,20,70618,0,70618,70618,11200000,0,11200000,11200000,BENIGN
80,5903969,3,1,0,0,0,0,0,0,0,0,0,0,0,0.677510332,1967989.667,3407597.245,5902744,128,5903969,2951984.5,4173004.104,5902744,1225,0,0,0,0,0,0,0,0,0,104,40,0.508132749,0.169377583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
53,46581,1,1,53,166,53,53,53,0,166,166,166,0,4701.487731,42.93596101,46581,0,46581,46581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.46798051,21.46798051,53,166,90.66666667,65.24058042,4256.333333,0,0,0,0,0,0,0,0,1,136,53,166,32,0,0,0,0,0,0,1,53,1,166,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,116943378,18,15,674,774,292,0,37.44444444,92.61890432,384,0,51.6,134.962852,12.38206066,0.282187846,3654480.563,4744135.792,10000000,122,117000000,6879022.235,4531739.03,10100000,362,112000000,7996461.357,4097791.481,10100000,528,0,0,0,0,372,444,0.153920644,0.128267203,0,384,42.58823529,110.6931652,12252.97683,0,0,0,1,0,0,0,0,0,43.87878788,37.44444444,51.6,372,0,0,0,0,0,0,18,674,15,774,8192,980,17,20,180912.5455,474769.3594,1612396,37662,9996414,40943.98976,10000000,9874740,BENIGN
53,203,2,2,88,188,44,44,44,0,94,94,94,0,1359605.911,19704.4335,67.66666667,34.07834112,107,47,49,49,0,49,49,47,47,0,47,47,0,0,0,0,64,64,9852.216749,9852.216749,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,116196229,73,125,1262,168500,498,0,17.28767123,62.92333948,2920,0,1348,565.7777975,1460.994057,1.704013992,589828.5736,2330099.697,10000000,3,116000000,1613836.514,3661278.012,10000000,3,111000000,892144.5161,2865800.983,10000000,41,0,0,0,0,1472,2644,0.628247583,1.075766409,0,2920,853.0753769,785.9822005,617768.0195,0,0,0,1,0,0,0,0,1,857.3838384,17.28767123,1348,1472,0,0,0,0,0,0,73,1262,125,168500,8192,123,72,20,46449.5,52994.25525,214728,30940,9636569.333,1290358.691,10000000,5539196,BENIGN
443,62156031,18,16,4558,5422,2209,0,253.2222222,683.584631,1613,0,338.875,616.3838496,160.5636628,0.547010474,1883516.091,3894792.561,10000000,27,62200000,3656237.118,4899006.764,10100000,49,62100000,4138070.6,5049221.287,10100000,228,0,0,0,0,584,520,0.289593781,0.257416694,0,2209,285.1428571,636.8274373,405549.1849,0,0,0,1,0,0,0,0,0,293.5294118,253.2222222,338.875,584,0,0,0,0,0,0,18,4558,16,5422,29200,148,4,32,286557.8333,488998.4709,1284701,84751,10000000,24816.51903,10000000,9963896,BENIGN
53,24554,1,1,41,155,41,41,41,0,155,155,155,0,7982.406125,81.45312373,24554,0,24554,24554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,40.72656186,40.72656186,41,155,79,65.81793069,4332,0,0,0,0,0,0,0,0,1,118.5,41,155,32,0,0,0,0,0,0,1,41,1,155,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,4805944,2,2,92,260,49,43,46,4.242640687,155,105,130,35.35533906,73.24263454,0.832302665,1601981.333,2720958.653,4743679,837,4744516,4744516,0,4744516,4744516,4805107,4805107,0,4805107,4805107,0,0,0,0,52,40,0.416151333,0.416151333,43,155,79,49.85980345,2486,0,0,0,0,0,0,0,0,1,98.75,46,130,52,0,0,0,0,0,0,2,92,2,260,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,7382248,2,2,99,312,50,49,49.5,0.707106781,190,122,156,48.08326112,55.67409819,0.541840372,2460749.333,4055441.617,7143248,71946,7215194,7215194,0,7215194,7215194,7310302,7310302,0,7310302,7310302,0,0,0,0,52,52,0.270920186,0.270920186,49,190,92,63.17831907,3991.5,0,0,0,0,0,0,0,0,1,115,49.5,156,52,0,0,0,0,0,0,2,99,2,312,-1,-1,1,20,71946,0,71946,71946,7143248,0,7143248,7143248,BENIGN
88,101,1,4,6,24,6,6,6,0,6,6,6,0,297029.703,49504.9505,25.25,32.21154038,69,1,0,0,0,0,0,71,23.66666667,39.2598183,69,1,0,0,0,0,20,80,9900.990099,39603.9604,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
4889,2,1,2,6,12,6,6,6,0,6,6,6,0,9000000,1500000,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,20,40,500000,1000000,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,245,250,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30315,1,1,40,56,40,40,40,0,56,56,56,0,3166.749134,65.97394029,30315,0,30315,30315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.98697015,32.98697015,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,68,40,56,20,0,0,0,0,0,0,1,40,1,56,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30300,1,1,44,122,44,44,44,0,122,122,122,0,5478.547855,66.00660066,30300,0,30300,30300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,33.00330033,33.00330033,44,122,70,45.033321,2028,0,0,0,0,0,0,0,0,1,105,44,122,20,0,0,0,0,0,0,1,44,1,122,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,5068436,3,1,0,0,0,0,0,0,0,0,0,0,0,0.789198088,1689478.667,2925695.651,5067781,98,5068436,2534218,3582999.156,5067781,655,0,0,0,0,0,0,0,0,0,104,40,0.591898566,0.197299522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
80,5398723,3,1,0,0,0,0,0,0,0,0,0,0,0,0.740915954,1799574.333,3116194.689,5397846,124,5398723,2699361.5,3816233.378,5397846,877,0,0,0,0,0,0,0,0,0,104,40,0.555686965,0.185228988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
123,67099534,2,2,96,96,48,48,48,0,48,48,48,0,2.861420766,0.059612933,22400000,38500000,66900000,99532,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,52,0.029806466,0.029806466,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,129143,0,129143,129143,66900000,0,66900000,66900000,BENIGN
80,315,2,0,0,0,0,0,0,0,0,0,0,0,0,6349.206349,315,0,315,315,315,315,0,315,315,0,0,0,0,0,0,0,0,0,64,0,6349.206349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1439,-1,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
1118,66,1,1,6,6,6,6,6,0,6,6,6,0,181818.1818,30303.0303,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15151.51515,15151.51515,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,360,255,0,20,0,0,0,0,0,0,0,0,BENIGN
443,311490,11,11,2823,10739,1460,0,256.6363636,446.2230995,1460,0,976.2727273,638.9802956,43539.11843,70.62827057,14832.85714,21683.35627,54423,6,311490,31149,26906.73007,57807,32,262138,26213.8,25588.11955,57015,48,0,0,0,0,232,232,35.31413529,35.31413529,0,1460,589.6521739,649.6825525,422087.419,0,0,0,1,0,0,0,0,1,616.4545455,256.6363636,976.2727273,232,0,0,0,0,0,0,11,2823,11,10739,8192,256,10,20,0,0,0,0,0,0,0,0,BENIGN
53,156,2,2,80,112,40,40,40,0,56,56,56,0,1230769.231,25641.02564,52,51.11751168,105,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,12820.51282,12820.51282,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58,40,56,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,190682,5,8,818,568,517,0,163.6,216.5208997,373,0,71,134.2737077,7268.646228,68.17633547,15890.16667,28070.4829,62706,3,127342,31835.5,36123.38652,63422,487,127976,18282.28571,30672.92097,63376,3,0,0,0,0,112,168,26.22166749,41.95466798,0,517,99,164.2395062,26974.61538,0,0,0,1,0,0,0,0,1,106.6153846,163.6,71,112,0,0,0,0,0,0,5,818,8,568,8192,5192,4,20,0,0,0,0,0,0,0,0,BENIGN
80,72,1,1,0,0,0,0,0,0,0,0,0,0,0,27777.77778,72,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13888.88889,13888.88889,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
59455,4,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,7750000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,96,0,750000,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,96,0,0,0,0,0,0,3,31,0,0,939,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,171,2,2,88,188,44,44,44,0,94,94,94,0,1614035.088,23391.81287,57,58.41232747,119,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,64,64,11695.90643,11695.90643,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,15211767,5,4,476,573,458,0,95.2,202.828006,567,0,143.25,282.5141589,68.95977305,0.591647243,1901470.875,3682657.575,9955112,62,10200000,2554063.25,4934386.521,9955112,22844,15200000,5062995,4919870.834,10000000,189148,0,0,0,0,112,104,0.328692913,0.26295433,0,567,104.9,216.3733656,46817.43333,0,0,0,1,0,0,0,0,0,116.5555556,95.2,143.25,112,0,0,0,0,0,0,5,476,4,573,8192,11,4,20,261141,0,261141,261141,9955112,0,9955112,9955112,BENIGN
53,48141,2,2,76,220,38,38,38,0,110,110,110,0,6148.605139,83.08925864,16047,27749.19552,48089,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,40,40,41.54462932,41.54462932,38,110,66.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,83.5,38,110,40,0,0,0,0,0,0,2,76,2,220,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
59170,58,1,1,6,6,6,6,6,0,6,6,6,0,206896.5517,34482.75862,58,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,17241.37931,17241.37931,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,119,255,0,20,0,0,0,0,0,0,0,0,BENIGN
88,73,1,4,0,12,0,0,0,0,6,0,3,3.464101615,164383.5616,68493.15068,18.25,34.5,70,1,0,0,0,0,0,72,24,39.83716857,70,1,0,0,0,0,32,104,13698.63014,54794.52055,0,6,2,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0,3,32,0,0,0,0,0,0,1,0,4,12,253,0,0,32,0,0,0,0,0,0,0,0,BENIGN
53,46032,1,1,51,114,51,51,51,0,114,114,114,0,3584.462982,43.44803615,46032,0,46032,46032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.72401807,21.72401807,51,114,72,36.37306696,1323,0,0,0,0,0,0,0,0,1,108,51,114,20,0,0,0,0,0,0,1,51,1,114,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,33005678,203,104,43951,72197,602,0,216.5073892,228.6511756,1069,0,694.2019231,362.6917004,3519.030877,9.301429893,107861.6928,271755.0367,1276066,3,33000000,163383.0446,320934.3441,1276066,883,33000000,320442.1262,417088.0067,1276894,3,0,0,0,0,6504,3336,6.1504569,3.150972993,0,1069,377.1038961,360.7138537,130114.4843,0,0,0,1,0,0,0,0,0,378.3322476,216.5073892,694.2019231,6504,0,0,0,0,0,0,203,43951,104,72197,29200,1174,101,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
53,46835,1,1,48,112,48,48,48,0,112,112,112,0,3416.248532,42.70310665,46835,0,46835,46835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.35155333,21.35155333,48,112,69.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,104,48,112,20,0,0,0,0,0,0,1,48,1,112,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
49373,48,1,1,6,6,6,6,6,0,6,6,6,0,250000,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
80,119998826,174013,232402,1034689,512000000,365,0,5.946044261,8.990190224,7300,0,2204.853478,833.2396108,4278767.252,3386.824801,295.2625303,10057.26842,3969506,-3,120000000,689.6008666,15377.24487,3969506,0,120000000,516.2475936,13631.76067,4046833,0,0,0,0,0,3659748,4648052,1450.12252,1936.702281,0,7300,1263.353429,1257.339544,1580902.729,0,0,0,1,0,0,0,0,1,1263.356537,5.946044261,2204.853478,3659748,0,0,0,0,0,0,174013,1034689,232402,512412358,8192,1026,166021,20,0,0,0,0,0,0,0,0,BENIGN
123,67024447,2,2,96,96,48,48,48,0,48,48,48,0,2.864626395,0.059679717,22300000,38700000,67000000,24014,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,64,0.029839858,0.029839858,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,24014,0,24014,24014,67000000,0,67000000,67000000,BENIGN
